CMDLINE python example_L2T_STARS_with_download.py
MEM 2284.437500 1733254257.7615
MEM 2284.437500 1733254257.8635
MEM 2284.437500 1733254257.9734
MEM 2284.437500 1733254258.0736
MEM 2284.437500 1733254258.1788
MEM 2284.437500 1733254258.2841
MEM 2284.437500 1733254258.3897
MEM 2284.437500 1733254258.4949
MEM 2284.437500 1733254258.5976
MEM 2284.437500 1733254258.7009
MEM 2284.437500 1733254258.8061
MEM 2284.437500 1733254258.9063
MEM 2284.437500 1733254259.0170
MEM 2284.437500 1733254259.1239
MEM 2284.437500 1733254259.2291
MEM 2284.437500 1733254259.3391
MEM 2284.437500 1733254259.4444
MEM 2284.437500 1733254259.5509
MEM 2284.437500 1733254259.6562
MEM 2284.437500 1733254259.7696
MEM 2284.437500 1733254259.8731
MEM 2284.437500 1733254259.9783
MEM 2284.437500 1733254260.0846
MEM 2284.437500 1733254260.1900
MEM 2284.437500 1733254260.2952
MEM 2284.437500 1733254260.4004
MEM 2284.437500 1733254260.5055
MEM 2284.437500 1733254260.6108
MEM 2284.437500 1733254260.7131
MEM 2284.437500 1733254260.8153
MEM 2284.437500 1733254260.9205
MEM 2284.437500 1733254261.0257
MEM 2284.437500 1733254261.1309
MEM 2284.437500 1733254261.2322
MEM 2284.437500 1733254261.3355
MEM 2284.437500 1733254261.4399
MEM 2284.437500 1733254261.5451
MEM 2284.437500 1733254261.6504
MEM 2284.437500 1733254261.7568
MEM 2284.437500 1733254261.8621
MEM 2284.437500 1733254261.9673
MEM 2284.437500 1733254262.0725
MEM 2284.437500 1733254262.1878
MEM 2284.437500 1733254262.2930
MEM 2284.437500 1733254262.3983
MEM 2284.437500 1733254262.5069
MEM 2284.437500 1733254262.6080
MEM 2284.437500 1733254262.7087
MEM 2284.437500 1733254262.8167
MEM 2284.437500 1733254262.9219
MEM 2284.437500 1733254263.0272
MEM 2284.437500 1733254263.1372
MEM 2284.437500 1733254263.2424
MEM 2284.437500 1733254263.3464
MEM 2284.437500 1733254263.4574
MEM 2284.437500 1733254263.5627
MEM 2284.437500 1733254263.6718
MEM 2284.437500 1733254263.7738
MEM 2284.437500 1733254263.8850
MEM 2284.437500 1733254263.9902
MEM 2284.437500 1733254264.0933
MEM 2284.437500 1733254264.1939
MEM 2284.437500 1733254264.2963
MEM 2284.437500 1733254264.4014
MEM 2284.437500 1733254264.5067
MEM 2284.437500 1733254264.6118
MEM 2284.437500 1733254264.7171
MEM 2284.437500 1733254264.8222
MEM 2284.437500 1733254264.9291
MEM 2284.437500 1733254265.0344
MEM 2284.437500 1733254265.1354
MEM 2284.437500 1733254265.2406
MEM 2284.437500 1733254265.3458
MEM 2284.437500 1733254265.4510
MEM 2284.437500 1733254265.5563
MEM 2284.437500 1733254265.6615
MEM 2284.437500 1733254265.7667
MEM 2284.437500 1733254265.8706
MEM 2284.437500 1733254265.9758
MEM 2284.437500 1733254266.0811
MEM 2284.437500 1733254266.1863
MEM 2284.437500 1733254266.2905
MEM 2284.437500 1733254266.4010
MEM 2284.437500 1733254266.5063
MEM 2284.437500 1733254266.6115
MEM 2284.437500 1733254266.7167
MEM 2284.437500 1733254266.8219
MEM 2284.437500 1733254266.9259
MEM 2284.437500 1733254267.0311
MEM 2284.437500 1733254267.1363
MEM 2284.437500 1733254267.2415
MEM 2284.437500 1733254267.3467
MEM 2284.437500 1733254267.4520
MEM 2284.437500 1733254267.5572
MEM 2284.437500 1733254267.6624
MEM 2284.437500 1733254267.7728
MEM 2284.437500 1733254267.8781
MEM 2284.437500 1733254267.9833
MEM 2284.437500 1733254268.0907
MEM 2284.437500 1733254268.1960
MEM 2284.437500 1733254268.3012
MEM 2284.437500 1733254268.4064
MEM 2284.437500 1733254268.5098
MEM 2284.437500 1733254268.6150
MEM 2284.437500 1733254268.7202
MEM 2284.437500 1733254268.8254
MEM 2284.437500 1733254268.9316
MEM 2284.437500 1733254269.0501
MEM 2284.437500 1733254269.1520
MEM 2284.437500 1733254269.2576
MEM 2284.437500 1733254269.3687
MEM 2284.437500 1733254269.4740
MEM 2284.437500 1733254269.5760
MEM 2284.437500 1733254269.6812
MEM 2284.437500 1733254269.7846
MEM 2284.437500 1733254269.8944
MEM 2284.437500 1733254269.9995
MEM 2284.437500 1733254270.1047
MEM 2284.437500 1733254270.2099
MEM 2284.437500 1733254270.3108
MEM 2284.437500 1733254270.4160
MEM 2284.437500 1733254270.5213
MEM 2284.437500 1733254270.6265
MEM 2284.437500 1733254270.7318
MEM 2284.437500 1733254270.8370
MEM 2284.437500 1733254270.9422
MEM 2284.437500 1733254271.0474
MEM 2284.437500 1733254271.1527
MEM 2284.437500 1733254271.2573
MEM 2284.437500 1733254271.3577
MEM 2284.437500 1733254271.4630
MEM 2284.437500 1733254271.5681
MEM 2284.437500 1733254271.6734
MEM 2284.437500 1733254271.7786
MEM 2284.437500 1733254271.8872
MEM 2284.437500 1733254271.9916
MEM 2284.437500 1733254272.0968
MEM 2284.437500 1733254272.2070
MEM 2284.437500 1733254272.3078
MEM 2284.437500 1733254272.4162
MEM 2284.437500 1733254272.5246
MEM 2284.437500 1733254272.6298
MEM 2284.437500 1733254272.7350
MEM 2284.437500 1733254272.8403
MEM 2284.437500 1733254272.9412
MEM 2284.437500 1733254273.0464
MEM 2284.437500 1733254273.1611
MEM 2284.437500 1733254273.2667
MEM 2284.437500 1733254273.3720
MEM 2284.437500 1733254273.4772
MEM 2284.437500 1733254273.5824
MEM 2284.437500 1733254273.6877
MEM 2284.437500 1733254273.7913
MEM 2284.437500 1733254273.8977
MEM 2284.437500 1733254274.0007
MEM 2284.437500 1733254274.1118
MEM 2284.437500 1733254274.2151
MEM 2284.437500 1733254274.3221
MEM 2284.437500 1733254274.4229
MEM 2284.437500 1733254274.5247
MEM 2284.437500 1733254274.6298
MEM 2284.437500 1733254274.7350
MEM 2284.437500 1733254274.8402
MEM 2284.437500 1733254274.9470
MEM 2284.437500 1733254275.0617
MEM 2284.437500 1733254275.1669
MEM 2284.437500 1733254275.2730
MEM 2284.437500 1733254275.3751
MEM 2284.437500 1733254275.4806
MEM 2284.437500 1733254275.5811
MEM 2284.437500 1733254275.6850
MEM 2284.437500 1733254275.7902
MEM 2284.437500 1733254275.8954
MEM 2284.437500 1733254276.0006
MEM 2284.437500 1733254276.1058
MEM 2284.437500 1733254276.2097
MEM 2284.437500 1733254276.3233
MEM 2284.437500 1733254276.4285
MEM 2284.437500 1733254276.5338
MEM 2284.437500 1733254276.6390
MEM 2284.437500 1733254276.7442
MEM 2284.437500 1733254276.8479
MEM 2284.437500 1733254276.9532
MEM 2284.437500 1733254277.0585
MEM 2284.437500 1733254277.1611
MEM 2284.437500 1733254277.2663
MEM 2284.437500 1733254277.3715
MEM 2284.437500 1733254277.4766
MEM 2284.437500 1733254277.5825
MEM 2284.437500 1733254277.6877
MEM 2284.437500 1733254277.7929
MEM 2284.437500 1733254277.8981
MEM 2284.437500 1733254278.0101
MEM 2284.437500 1733254278.1153
MEM 2284.437500 1733254278.2206
MEM 2284.437500 1733254278.3259
MEM 2284.437500 1733254278.4265
MEM 2284.437500 1733254278.5303
MEM 2284.437500 1733254278.6356
MEM 2284.437500 1733254278.7408
MEM 2284.437500 1733254278.8468
MEM 2284.437500 1733254278.9520
MEM 2284.437500 1733254279.0539
MEM 2284.437500 1733254279.1591
MEM 2284.437500 1733254279.2643
MEM 2284.437500 1733254279.3696
MEM 2284.437500 1733254279.4749
MEM 2284.437500 1733254279.5801
MEM 2284.437500 1733254279.6939
MEM 2284.437500 1733254279.8040
MEM 2284.437500 1733254279.9092
MEM 2284.437500 1733254280.0145
MEM 2284.437500 1733254280.1196
MEM 2284.437500 1733254280.2248
MEM 2284.437500 1733254280.3301
MEM 2284.437500 1733254280.4353
MEM 2284.437500 1733254280.5367
MEM 2284.437500 1733254280.6411
MEM 2284.437500 1733254280.7463
MEM 2284.437500 1733254280.8517
MEM 2284.437500 1733254280.9569
MEM 2284.437500 1733254281.0621
MEM 2284.437500 1733254281.1684
MEM 2284.437500 1733254281.2736
MEM 2284.437500 1733254281.3789
MEM 2284.437500 1733254281.4842
MEM 2284.437500 1733254281.5894
MEM 2284.437500 1733254281.6922
MEM 2284.437500 1733254281.7935
MEM 2284.437500 1733254281.8987
MEM 2284.437500 1733254282.0039
MEM 2284.437500 1733254282.1090
MEM 2284.437500 1733254282.2146
MEM 2284.437500 1733254282.3261
MEM 2284.437500 1733254282.4313
MEM 2284.437500 1733254282.5366
MEM 2284.437500 1733254282.6425
MEM 2284.437500 1733254282.7464
MEM 2284.437500 1733254282.8517
MEM 2284.437500 1733254282.9569
MEM 2284.437500 1733254283.0621
MEM 2284.437500 1733254283.1625
MEM 2284.437500 1733254283.2677
MEM 2284.437500 1733254283.3758
MEM 2284.437500 1733254283.4811
MEM 2284.437500 1733254283.5863
MEM 2284.437500 1733254283.6919
MEM 2284.437500 1733254283.7951
MEM 2284.437500 1733254283.9003
MEM 2284.437500 1733254284.0029
MEM 2284.437500 1733254284.1091
MEM 2284.437500 1733254284.2143
MEM 2284.437500 1733254284.3195
MEM 2284.437500 1733254284.4248
MEM 2284.437500 1733254284.5300
MEM 2284.437500 1733254284.6352
MEM 2284.437500 1733254284.7405
MEM 2284.437500 1733254284.8440
MEM 2284.437500 1733254284.9492
MEM 2284.437500 1733254285.0543
MEM 2284.437500 1733254285.1592
MEM 2284.437500 1733254285.2606
MEM 2284.437500 1733254285.3657
MEM 2284.437500 1733254285.4751
MEM 2284.437500 1733254285.5760
MEM 2284.437500 1733254285.6812
MEM 2284.437500 1733254285.7864
MEM 2284.437500 1733254285.8916
MEM 2284.437500 1733254286.0000
MEM 2284.437500 1733254286.1069
MEM 2284.437500 1733254286.2121
MEM 2284.437500 1733254286.3173
MEM 2284.437500 1733254286.4226
MEM 2284.437500 1733254286.5275
MEM 2284.437500 1733254286.6327
MEM 2284.437500 1733254286.7380
MEM 2284.437500 1733254286.8432
MEM 2284.437500 1733254286.9440
MEM 2284.437500 1733254287.0492
MEM 2284.437500 1733254287.1524
MEM 2284.437500 1733254287.2596
MEM 2284.437500 1733254287.3648
MEM 2284.437500 1733254287.4705
MEM 2284.437500 1733254287.5757
MEM 2284.437500 1733254287.6893
MEM 2284.437500 1733254287.7919
MEM 2284.437500 1733254287.8971
MEM 2284.437500 1733254288.0023
MEM 2284.437500 1733254288.1075
MEM 2284.437500 1733254288.2096
MEM 2284.437500 1733254288.3149
MEM 2284.437500 1733254288.4201
MEM 2284.437500 1733254288.5253
MEM 2284.437500 1733254288.6273
MEM 2284.437500 1733254288.7290
MEM 2284.437500 1733254288.8342
MEM 2284.437500 1733254288.9394
MEM 2284.437500 1733254289.0401
MEM 2284.437500 1733254289.1428
MEM 2284.437500 1733254289.2480
MEM 2284.437500 1733254289.3598
MEM 2284.437500 1733254289.4650
MEM 2284.437500 1733254289.5681
MEM 2284.437500 1733254289.6724
MEM 2284.437500 1733254289.7764
MEM 2284.437500 1733254289.8816
MEM 2284.437500 1733254289.9842
MEM 2284.437500 1733254290.0893
MEM 2284.437500 1733254290.1945
MEM 2284.437500 1733254290.2951
MEM 2284.437500 1733254290.4004
MEM 2284.437500 1733254290.5056
MEM 2284.437500 1733254290.6098
MEM 2284.437500 1733254290.7117
MEM 2284.437500 1733254290.8137
MEM 2284.437500 1733254290.9190
MEM 2284.437500 1733254291.0242
MEM 2284.437500 1733254291.1280
MEM 2284.437500 1733254291.2332
MEM 2284.437500 1733254291.3384
MEM 2284.437500 1733254291.4436
MEM 2284.437500 1733254291.5458
MEM 2284.437500 1733254291.6555
MEM 2284.437500 1733254291.7695
MEM 2284.437500 1733254291.8754
MEM 2284.437500 1733254291.9813
MEM 2284.437500 1733254292.0893
MEM 2284.437500 1733254292.1945
MEM 2284.437500 1733254292.2952
MEM 2284.437500 1733254292.4024
MEM 2284.437500 1733254292.5076
MEM 2284.437500 1733254292.6128
MEM 2284.437500 1733254292.7180
MEM 2284.437500 1733254292.8268
MEM 2284.437500 1733254292.9381
MEM 2284.437500 1733254293.0433
MEM 2284.437500 1733254293.1547
MEM 2284.437500 1733254293.2600
MEM 2284.437500 1733254293.3602
MEM 2284.437500 1733254293.4611
MEM 2284.437500 1733254293.5664
MEM 2284.437500 1733254293.6721
MEM 2284.437500 1733254293.7773
MEM 2284.437500 1733254293.8826
MEM 2284.437500 1733254293.9878
MEM 2284.437500 1733254294.0930
MEM 2284.437500 1733254294.1937
MEM 2284.437500 1733254294.2990
MEM 2284.437500 1733254294.4012
MEM 2284.437500 1733254294.5105
MEM 2284.437500 1733254294.6157
MEM 2284.437500 1733254294.7210
MEM 2284.437500 1733254294.8234
MEM 2284.437500 1733254294.9286
MEM 2284.437500 1733254295.0288
MEM 2284.437500 1733254295.1340
MEM 2284.437500 1733254295.2392
MEM 2284.437500 1733254295.3444
MEM 2284.437500 1733254295.4497
MEM 2284.437500 1733254295.5578
MEM 2284.437500 1733254295.6585
MEM 2284.437500 1733254295.7604
MEM 2284.437500 1733254295.8714
MEM 2284.437500 1733254295.9755
MEM 2284.437500 1733254296.0771
MEM 2284.437500 1733254296.1822
MEM 2284.437500 1733254296.2874
MEM 2284.437500 1733254296.3926
MEM 2284.437500 1733254296.4978
MEM 2284.437500 1733254296.6030
MEM 2284.437500 1733254296.7082
MEM 2284.437500 1733254296.8216
MEM 2284.437500 1733254296.9268
MEM 2284.437500 1733254297.0320
MEM 2284.437500 1733254297.1375
MEM 2284.437500 1733254297.2427
MEM 2284.437500 1733254297.3479
MEM 2284.437500 1733254297.4531
MEM 2284.437500 1733254297.5583
MEM 2284.437500 1733254297.6620
MEM 2284.437500 1733254297.7673
MEM 2284.437500 1733254297.8724
MEM 2284.437500 1733254297.9777
MEM 2284.437500 1733254298.0829
MEM 2284.437500 1733254298.1880
MEM 2284.437500 1733254298.2960
MEM 2284.437500 1733254298.4013
MEM 2284.437500 1733254298.5065
MEM 2284.437500 1733254298.6215
MEM 2284.437500 1733254298.7268
MEM 2284.437500 1733254298.8274
MEM 2284.437500 1733254298.9326
MEM 2284.437500 1733254299.0375
MEM 2284.437500 1733254299.1428
MEM 2284.437500 1733254299.2443
MEM 2284.437500 1733254299.3495
MEM 2284.437500 1733254299.4547
MEM 2284.437500 1733254299.5599
MEM 2284.437500 1733254299.6722
MEM 2284.437500 1733254299.7775
MEM 2284.437500 1733254299.8874
MEM 2284.437500 1733254299.9925
MEM 2284.437500 1733254300.0978
MEM 2284.437500 1733254300.2012
MEM 2284.437500 1733254300.3065
MEM 2284.437500 1733254300.4117
MEM 2284.437500 1733254300.5208
MEM 2284.437500 1733254300.6260
MEM 2284.437500 1733254300.7286
MEM 2284.437500 1733254300.8338
MEM 2284.437500 1733254300.9389
MEM 2284.437500 1733254301.0442
MEM 2284.437500 1733254301.1454
MEM 2284.437500 1733254301.2507
MEM 2284.437500 1733254301.3559
MEM 2284.437500 1733254301.4601
MEM 2284.437500 1733254301.5654
MEM 2284.437500 1733254301.6671
MEM 2284.437500 1733254301.7810
MEM 2284.437500 1733254301.8862
MEM 2284.437500 1733254301.9918
MEM 2284.437500 1733254302.0970
MEM 2284.437500 1733254302.2023
MEM 2284.437500 1733254302.3075
MEM 2284.437500 1733254302.4122
MEM 2284.437500 1733254302.5208
MEM 2284.437500 1733254302.6211
MEM 2284.437500 1733254302.7263
MEM 2284.437500 1733254302.8278
MEM 2284.437500 1733254302.9330
MEM 2284.437500 1733254303.0382
MEM 2284.437500 1733254303.1435
MEM 2284.437500 1733254303.2486
MEM 2284.437500 1733254303.3538
MEM 2284.437500 1733254303.4591
MEM 2284.437500 1733254303.5613
MEM 2284.437500 1733254303.6666
MEM 2284.437500 1733254303.7718
MEM 2284.437500 1733254303.8782
MEM 2284.437500 1733254303.9834
MEM 2284.437500 1733254304.0886
MEM 2284.437500 1733254304.1938
MEM 2284.437500 1733254304.2949
MEM 2284.437500 1733254304.4001
MEM 2284.437500 1733254304.5005
MEM 2284.437500 1733254304.6083
MEM 2284.437500 1733254304.7135
MEM 2284.437500 1733254304.8188
MEM 2284.437500 1733254304.9327
MEM 2284.437500 1733254305.0336
MEM 2284.437500 1733254305.1406
MEM 2284.437500 1733254305.2458
MEM 2284.437500 1733254305.3468
MEM 2284.437500 1733254305.4470
MEM 2284.437500 1733254305.5520
MEM 2284.437500 1733254305.6591
MEM 2284.437500 1733254305.7594
MEM 2284.437500 1733254305.8646
MEM 2284.437500 1733254305.9698
MEM 2284.437500 1733254306.0724
MEM 2284.437500 1733254306.1778
MEM 2284.437500 1733254306.2830
MEM 2284.437500 1733254306.3891
MEM 2284.437500 1733254306.4943
MEM 2284.437500 1733254306.5995
MEM 2284.437500 1733254306.7087
MEM 2284.437500 1733254306.8137
MEM 2284.437500 1733254306.9179
MEM 2284.437500 1733254307.0191
MEM 2284.437500 1733254307.1226
MEM 2284.437500 1733254307.2278
MEM 2284.437500 1733254307.3331
MEM 2284.437500 1733254307.4361
MEM 2284.437500 1733254307.5414
MEM 2284.437500 1733254307.6466
MEM 2284.437500 1733254307.7518
MEM 2284.437500 1733254307.8571
MEM 2284.437500 1733254307.9607
MEM 2284.437500 1733254308.0659
MEM 2284.437500 1733254308.1716
MEM 2284.437500 1733254308.2768
MEM 2284.437500 1733254308.3820
MEM 2284.437500 1733254308.4872
MEM 2284.437500 1733254308.5925
MEM 2284.437500 1733254308.7033
MEM 2284.437500 1733254308.8045
MEM 2284.437500 1733254308.9116
MEM 2284.437500 1733254309.0133
MEM 2284.437500 1733254309.1174
MEM 2284.437500 1733254309.2225
MEM 2284.437500 1733254309.3277
MEM 2284.437500 1733254309.4398
MEM 2284.437500 1733254309.5451
MEM 2284.437500 1733254309.6460
MEM 2284.437500 1733254309.7512
MEM 2284.437500 1733254309.8564
MEM 2284.437500 1733254309.9616
MEM 2284.437500 1733254310.0669
MEM 2284.437500 1733254310.1721
MEM 2284.437500 1733254310.2772
MEM 2284.437500 1733254310.3824
MEM 2284.437500 1733254310.4877
MEM 2284.437500 1733254310.5955
MEM 2284.437500 1733254310.7007
MEM 2284.437500 1733254310.8059
MEM 2284.437500 1733254310.9111
MEM 2284.437500 1733254311.0164
MEM 2284.437500 1733254311.1216
MEM 2284.437500 1733254311.2219
MEM 2284.437500 1733254311.3276
MEM 2284.437500 1733254311.4328
MEM 2284.437500 1733254311.5361
MEM 2284.437500 1733254311.6412
MEM 2284.437500 1733254311.7517
MEM 2284.437500 1733254311.8569
MEM 2284.437500 1733254311.9621
MEM 2284.437500 1733254312.0672
MEM 2284.437500 1733254312.1710
MEM 2284.437500 1733254312.2712
MEM 2284.437500 1733254312.3764
MEM 2284.437500 1733254312.4817
MEM 2284.437500 1733254312.5886
MEM 2284.437500 1733254312.6938
MEM 2284.437500 1733254312.7955
MEM 2284.437500 1733254312.9007
MEM 2284.437500 1733254313.0085
MEM 2284.437500 1733254313.1098
MEM 2284.437500 1733254313.2149
MEM 2284.437500 1733254313.3201
MEM 2284.437500 1733254313.4243
MEM 2284.437500 1733254313.5282
MEM 2284.437500 1733254313.6334
MEM 2284.437500 1733254313.7368
MEM 2284.437500 1733254313.8420
MEM 2284.437500 1733254313.9472
MEM 2284.437500 1733254314.0524
MEM 2284.437500 1733254314.1576
MEM 2284.437500 1733254314.2676
MEM 2284.437500 1733254314.3728
MEM 2284.437500 1733254314.4748
MEM 2284.437500 1733254314.5800
MEM 2284.437500 1733254314.6844
MEM 2284.437500 1733254314.7863
MEM 2284.437500 1733254314.8916
MEM 2284.437500 1733254315.0055
MEM 2284.437500 1733254315.1107
MEM 2284.437500 1733254315.2159
MEM 2284.437500 1733254315.3211
MEM 2284.437500 1733254315.4263
MEM 2284.437500 1733254315.5315
MEM 2284.437500 1733254315.6367
MEM 2284.437500 1733254315.7419
MEM 2284.437500 1733254315.8436
MEM 2284.437500 1733254315.9488
MEM 2284.437500 1733254316.0540
MEM 2284.437500 1733254316.1591
MEM 2284.437500 1733254316.2643
MEM 2284.437500 1733254316.3691
MEM 2284.437500 1733254316.4696
MEM 2284.437500 1733254316.5747
MEM 2284.437500 1733254316.6799
MEM 2284.437500 1733254316.7826
MEM 2284.437500 1733254316.8878
MEM 2284.437500 1733254316.9933
MEM 2284.437500 1733254317.0950
MEM 2284.437500 1733254317.2002
MEM 2284.437500 1733254317.3053
MEM 2284.437500 1733254317.4105
MEM 2284.437500 1733254317.5128
MEM 2284.437500 1733254317.6180
MEM 2284.437500 1733254317.7233
MEM 2284.437500 1733254317.8251
MEM 2284.437500 1733254317.9303
MEM 2284.437500 1733254318.0354
MEM 2284.437500 1733254318.1400
MEM 2284.437500 1733254318.2456
MEM 2284.437500 1733254318.3495
MEM 2284.437500 1733254318.4547
MEM 2284.437500 1733254318.5564
MEM 2284.437500 1733254318.6616
MEM 2284.437500 1733254318.7668
MEM 2284.437500 1733254318.8736
MEM 2284.437500 1733254318.9787
MEM 2284.437500 1733254319.0822
MEM 2284.437500 1733254319.1883
MEM 2284.437500 1733254319.2934
MEM 2284.437500 1733254319.3963
MEM 2284.437500 1733254319.5015
MEM 2284.437500 1733254319.6037
MEM 2284.437500 1733254319.7089
MEM 2284.437500 1733254319.8141
MEM 2284.437500 1733254319.9154
MEM 2284.437500 1733254320.0206
MEM 2284.437500 1733254320.1258
MEM 2284.437500 1733254320.2307
MEM 2284.437500 1733254320.3360
MEM 2284.437500 1733254320.4372
MEM 2284.437500 1733254320.5375
MEM 2284.437500 1733254320.6427
MEM 2284.437500 1733254320.7479
MEM 2284.437500 1733254320.8531
MEM 2284.437500 1733254320.9584
MEM 2284.437500 1733254321.0636
MEM 2284.437500 1733254321.1673
MEM 2284.437500 1733254321.2709
MEM 2284.437500 1733254321.3761
MEM 2284.437500 1733254321.4813
MEM 2284.437500 1733254321.5865
MEM 2284.437500 1733254321.6917
MEM 2284.437500 1733254321.7970
MEM 2284.437500 1733254321.9022
MEM 2284.437500 1733254322.0074
MEM 2284.437500 1733254322.1090
MEM 2284.437500 1733254322.2107
MEM 2284.437500 1733254322.3116
MEM 2284.437500 1733254322.4119
MEM 2284.437500 1733254322.5171
MEM 2284.437500 1733254322.6181
MEM 2284.437500 1733254322.7236
MEM 2284.437500 1733254322.8295
MEM 2284.437500 1733254322.9308
MEM 2284.437500 1733254323.0325
MEM 2284.437500 1733254323.1350
MEM 2284.437500 1733254323.2376
MEM 2284.437500 1733254323.3393
MEM 2284.437500 1733254323.4411
MEM 2284.437500 1733254323.5514
MEM 2284.437500 1733254323.6616
MEM 2284.437500 1733254323.7713
MEM 2284.437500 1733254323.8795
MEM 2284.437500 1733254323.9814
